family,week_start,weekly_sales,store_nbr,promo_days,promo_avg,n_days,city,state,type,cluster,is_complete_week,year,month,quarter,weekofyear,lag_1,lag_2,lag_4,lag_8,roll_mean_4,roll_std_4,roll_mean_8,roll_std_8,roll_mean_12,roll_std_12,cv_8,abc_class,service_level_target
BABY CARE,2015-07-06,98.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,7,3,28,51.0,32.0,37.0,0.0,41.75,8.770214744684965,30.0,27.599171830224954,20.0,26.512432761002334,0.9199723943101661,C,0.9
BABY CARE,2015-07-13,69.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,7,3,29,98.0,51.0,47.0,0.0,57.0,28.53068523539552,42.25,33.49946694671844,28.166666666666668,33.86559888554137,0.7928867916195398,C,0.9
BABY CARE,2015-07-20,55.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,7,3,30,69.0,98.0,32.0,0.0,62.5,28.07727432167422,50.875,29.739043600723093,33.916666666666664,34.500219586442554,0.5845512255555487,C,0.9
BABY CARE,2015-07-27,81.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,7,3,31,55.0,69.0,51.0,73.0,68.25,21.281838893006338,57.75,21.51909451095521,38.5,33.214180980108914,0.37262501317026125,C,0.9
BABY CARE,2015-08-03,203.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,8,3,32,81.0,55.0,98.0,37.0,75.75,18.24600412879143,58.75,22.49285600871009,45.25,32.907929411912875,0.38285712354599544,C,0.9
BABY CARE,2015-08-10,80.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,8,3,33,203.0,81.0,69.0,47.0,102.0,68.16646291738968,79.5,54.02644854936455,62.166666666666664,53.35615042220005,0.6795779691658487,C,0.9
BABY CARE,2015-08-17,58.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,8,3,34,80.0,203.0,55.0,32.0,104.75,66.59516999503688,83.625,52.426649439274335,68.83333333333333,49.75911672213806,0.6269255538253801,C,0.9
BABY CARE,2015-08-24,35.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,8,3,35,58.0,80.0,81.0,51.0,105.5,65.86096466548194,86.875,49.49296486803517,73.66666666666667,45.060229054254854,0.5697031927190269,C,0.9
BABY CARE,2015-08-31,72.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,8,3,36,35.0,58.0,203.0,98.0,94.0,74.95331880578205,84.875,51.434945041562585,70.5,46.42589402867006,0.6060081889950701,C,0.9
BABY CARE,2015-09-07,129.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,9,3,37,72.0,35.0,80.0,69.0,61.25,19.720970226332184,81.625,51.308416185150016,73.41666666666667,45.213550529822605,0.62858702829429,C,0.9
BABY CARE,2015-09-14,101.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,9,3,38,129.0,72.0,58.0,55.0,73.5,40.02082791082507,89.125,53.53620270433823,80.25,47.018613335547045,0.6006867063532964,C,0.9
BABY CARE,2015-09-21,52.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,9,3,39,101.0,129.0,35.0,81.0,84.25,40.24404717886282,94.875,51.78923633343121,86.0,44.74574636967753,0.5458681036404253,C,0.9
BABY CARE,2015-09-28,40.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,9,3,40,52.0,101.0,72.0,203.0,88.5,33.66996683496834,91.25,53.872203275105406,86.08333333333333,44.675513596926976,0.5903803098576988,C,0.9
BABY CARE,2015-10-05,18.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,10,4,41,40.0,52.0,129.0,80.0,80.5,41.73328008517749,70.875,31.921499696241348,81.25,46.37421893483346,0.4503915300993433,C,0.9
BABY CARE,2015-10-12,11.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,10,4,42,18.0,40.0,101.0,58.0,52.75,35.11291310426813,63.125,36.57648542047582,77.0,49.80872504799503,0.5794294719983587,C,0.9
BABY CARE,2015-10-19,4.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,10,4,43,11.0,18.0,52.0,35.0,30.25,19.050371824924962,57.25,41.02177122316526,73.33333333333333,53.087121076962674,0.7165374886017245,C,0.9
BABY CARE,2015-10-26,1.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,10,4,44,4.0,11.0,40.0,72.0,18.25,15.58578412104763,53.375,44.72115990062353,66.91666666666667,56.61265251019496,0.8378671643987947,C,0.9
BABY CARE,2015-11-02,2.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,11,4,45,1.0,4.0,18.0,129.0,8.5,7.593857166677878,44.5,47.45825233071389,50.083333333333336,40.091845313027086,1.066477580441515,C,0.9
BABY CARE,2015-11-09,1.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,11,4,46,2.0,1.0,11.0,101.0,4.5,4.5092497529604065,28.625,34.67373439857403,43.583333333333336,41.11062312019794,1.211309498597824,C,0.9
BABY CARE,2015-11-16,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,11,4,47,1.0,2.0,4.0,52.0,2.0,1.4142135628119648,16.125,19.606394729417087,38.833333333333336,42.56082990757881,1.2159004482605387,C,0.9
BABY CARE,2015-11-23,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,11,4,48,0.0,1.0,1.0,40.0,1.0,0.816496581688155,9.625,13.762656512669162,35.916666666666664,44.02160282349022,1.4298863907781065,C,0.9
BABY CARE,2015-11-30,1.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,11,4,49,0.0,0.0,2.0,18.0,0.75,0.9574271084048948,4.625,6.501373481262118,29.916666666666668,43.56073781268489,1.4057023740230088,C,0.9
BABY CARE,2015-12-07,33.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,12,4,50,1.0,0.0,1.0,11.0,0.5,0.5773502702652357,2.5,3.6645015252518096,19.25,30.934314574261975,1.4658006095144036,C,0.9
BABY CARE,2015-12-14,32.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,12,4,51,33.0,1.0,0.0,4.0,8.5,16.340134638406084,5.25,11.285262197093338,13.583333333333334,18.208181644124924,2.14957375141786,C,0.9
BABY CARE,2015-12-21,74.0,27.5,0.0,0.0,6.0,Quito,Pichincha,D,8.481481481481481,0.0,2015,12,4,52,32.0,33.0,0.0,1.0,16.5,18.48422751071576,8.75,14.675051715654824,11.916666666666666,15.00580695670208,1.6771487673117342,C,0.9
BABY CARE,2015-12-28,65.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2015,12,4,53,74.0,32.0,1.0,2.0,35.0,29.94439290865475,17.875,26.82982082896353,14.75,22.251149102039818,1.5009689973405629,C,0.9
BABY CARE,2016-01-04,74.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,1,1,1,65.0,74.0,33.0,1.0,51.0,21.67948338870691,25.75,30.499414514286737,18.666666666666668,26.588901763090455,1.184443282062225,C,0.9
BABY CARE,2016-01-11,58.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,1,1,2,74.0,65.0,32.0,0.0,61.25,19.956202043505527,34.875,32.86525520971954,23.916666666666668,30.82047233818946,0.9423729092122487,C,0.9
BABY CARE,2016-01-18,81.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,1,1,3,58.0,74.0,74.0,0.0,67.75,7.7620873482080315,42.125,30.37591856341838,28.416666666666668,31.580944580611497,0.721090054900826,C,0.9
BABY CARE,2016-01-25,72.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,1,1,4,81.0,58.0,65.0,1.0,69.5,10.082988974896137,52.25,27.711524162856275,35.083333333333336,33.64374407150786,0.530364098800496,C,0.9
BABY CARE,2016-02-01,108.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,2,1,5,72.0,81.0,74.0,33.0,71.25,9.639329160676912,61.125,18.93173827955872,40.916666666666664,33.4540616730145,0.3097216896400654,C,0.9
BABY CARE,2016-02-08,74.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,2,1,6,108.0,72.0,58.0,32.0,79.75,21.077238908386594,70.5,21.420951025973068,49.833333333333336,36.00967883353863,0.30384327695984714,C,0.9
BABY CARE,2016-02-15,114.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,2,1,7,74.0,108.0,81.0,74.0,83.75,16.620770138630878,75.75,14.743037097461842,56.0,32.90205851528283,0.19462755243917115,C,0.9
BABY CARE,2016-02-22,103.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,2,1,8,114.0,74.0,72.0,65.0,92.0,22.090722034401683,80.75,19.933819073552755,65.5,31.698867200829724,0.2468584405362959,C,0.9
BABY CARE,2016-02-29,156.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,2,1,9,103.0,114.0,108.0,74.0,99.75,17.745891543336537,85.5,20.17070010825443,74.0,25.99300605228327,0.23591462114641537,C,0.9
BABY CARE,2016-03-07,134.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,3,1,10,156.0,103.0,74.0,58.0,111.75,33.98406489323868,95.75,31.271849504443495,84.25,31.92925418366299,0.3265989504346412,C,0.9
BABY CARE,2016-03-14,89.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,3,1,11,134.0,156.0,114.0,81.0,126.75,23.343450187747546,105.25,29.668405513513466,92.75,30.289887301292072,0.2818850880117015,C,0.9
BABY CARE,2016-03-21,55.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,3,1,12,89.0,134.0,103.0,72.0,120.5,30.22691956961301,106.25,28.85802686057563,94.0,29.75047745984278,0.27160495868521434,C,0.9
BABY CARE,2016-03-28,70.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,3,1,13,55.0,89.0,156.0,108.0,108.5,45.27324449018271,104.125,32.1755785828763,93.16666666666667,30.759575991050625,0.3090091580558683,C,0.9
BABY CARE,2016-04-04,78.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,4,2,14,70.0,55.0,134.0,74.0,87.0,34.28313482362043,99.375,34.25925318175251,92.83333333333333,31.006841864690845,0.34474720182548696,C,0.9
BABY CARE,2016-04-11,77.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,4,2,15,78.0,70.0,89.0,114.0,73.0,14.306175822625539,99.875,33.86290638104502,94.5,29.463382512681978,0.3390528799069434,C,0.9
BABY CARE,2016-04-18,90.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,4,2,16,77.0,78.0,55.0,103.0,70.0,10.614455552117446,95.25,34.1833292702743,94.16666666666667,29.65202226223582,0.35888009732194665,C,0.9
BABY CARE,2016-04-25,106.0,27.5,0.037037037037037,0.0052910052910052,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,4,2,17,90.0,77.0,70.0,156.0,78.75,8.301606270347499,93.625,34.0710916425388,95.66666666666667,28.873811139069893,0.36391019110467177,C,0.9
BABY CARE,2016-05-02,119.0,27.5,0.037037037037037,0.0052910052910052,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,5,2,18,106.0,90.0,78.0,134.0,87.75,13.524668819156673,87.375,24.130227042919625,95.5,28.80183074985271,0.2761685498442742,C,0.9
BABY CARE,2016-05-09,94.0,27.5,0.0555555555555555,0.0079365079365079,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,5,2,19,119.0,106.0,77.0,89.0,98.0,18.348478592729812,85.5,20.262562241025226,99.25,28.67727957171106,0.23698903205600275,C,0.9
BABY CARE,2016-05-16,102.0,27.5,0.0555555555555555,0.0079365079365079,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,5,2,20,94.0,119.0,90.0,55.0,102.25,13.073510112737978,86.125,20.462072929481536,97.58333333333333,28.32107577990362,0.23758575244405167,C,0.9
BABY CARE,2016-05-23,82.0,27.5,0.1111111111111111,0.0158730158730158,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,5,2,21,102.0,94.0,106.0,70.0,105.25,10.43631480302606,92.0,16.639024696692257,97.5,28.30515532865927,0.18085896409251517,C,0.9
BABY CARE,2016-05-30,136.0,27.5,0.037037037037037,0.0052910052910052,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,5,2,22,82.0,102.0,119.0,78.0,99.25,15.521490478296972,93.5,14.81312159636055,91.33333333333333,21.68926560356395,0.15842910798077134,C,0.9
BABY CARE,2016-06-06,94.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,6,2,23,136.0,82.0,94.0,77.0,103.5,23.173260452538717,100.75,19.57221062045419,91.5,22.051592397612183,0.19426511781895706,C,0.9
BABY CARE,2016-06-13,96.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,6,2,24,94.0,136.0,102.0,90.0,103.5,23.173260452538717,102.875,17.430986366648238,91.91666666666667,22.04729764236502,0.16943850660003693,C,0.9
BABY CARE,2016-06-20,100.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,6,2,25,96.0,94.0,82.0,106.0,102.0,23.494680248966905,103.625,16.919452034355253,95.33333333333333,18.73418524962864,0.16327577355070666,C,0.9
BABY CARE,2016-06-27,77.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,6,2,26,100.0,96.0,136.0,119.0,106.5,19.82422760162911,102.875,16.932112348180883,97.83333333333333,16.964311916066308,0.1645891844278619,C,0.9
BABY CARE,2016-07-04,74.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,7,3,27,77.0,100.0,94.0,94.0,91.75,10.144785195747957,97.625,17.711477311941543,97.75,17.072705489317826,0.18142358321905372,C,0.9
BABY CARE,2016-07-11,115.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,7,3,28,74.0,77.0,96.0,102.0,86.75,13.14977819842864,95.125,19.60639472941688,97.5,17.422555913044572,0.20611190254098047,C,0.9
BABY CARE,2016-07-18,91.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,7,3,29,115.0,74.0,100.0,82.0,91.5,19.502136635110876,96.75,20.762259717367474,99.58333333333333,17.931477317432382,0.21459699966049484,C,0.9
BABY CARE,2016-07-25,63.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,7,3,30,91.0,115.0,77.0,136.0,89.25,18.697147732596402,97.875,20.081530249033527,98.33333333333333,17.966298416356942,0.2051752771272373,C,0.9
BABY CARE,2016-08-01,92.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,8,3,31,63.0,91.0,74.0,94.0,85.75,22.647663602850287,88.75,16.559416828930843,93.66666666666667,19.33124335614948,0.18658497835204796,C,0.9
BABY CARE,2016-08-08,127.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,8,3,32,92.0,63.0,115.0,96.0,90.25,21.281838893006114,88.5,16.48375823998514,93.5,19.336729064316806,0.18625715525196476,C,0.9
BABY CARE,2016-08-15,113.0,27.5,0.037037037037037,0.0052910052910052,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,8,3,33,127.0,92.0,91.0,100.0,93.25,26.209095113488107,92.375,21.407191715469104,95.58333333333333,21.555249659340404,0.23174226484695384,C,0.9
BABY CARE,2016-08-22,85.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,8,3,34,113.0,127.0,63.0,77.0,98.75,27.837325063085064,94.0,22.532516186930334,98.16666666666667,21.636809264520178,0.23970761900734708,C,0.9
BABY CARE,2016-08-29,150.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,8,3,35,85.0,113.0,92.0,74.0,104.25,19.27649691553234,95.0,21.83705893331642,93.91666666666667,18.27794663880594,0.22986377824301638,C,0.9
BABY CARE,2016-09-05,103.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,9,3,36,150.0,85.0,127.0,115.0,118.75,27.183021661836175,104.5,27.255405754769708,98.58333333333333,24.41854114219077,0.26081727994745346,C,0.9
BABY CARE,2016-09-12,112.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,9,3,37,103.0,150.0,113.0,91.0,112.75,27.402858731669905,103.0,26.92317111443475,99.16666666666667,24.434823634688236,0.2613900108172171,C,0.9
BABY CARE,2016-09-19,92.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,9,3,38,112.0,103.0,85.0,63.0,112.5,27.404379212111174,105.625,26.607933832921592,100.16666666666667,24.71596220818648,0.2519094327353343,C,0.9
BABY CARE,2016-09-26,117.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,9,3,39,92.0,112.0,150.0,92.0,114.25,25.197552791250523,109.25,21.44594533772204,101.41666666666667,23.800146421706867,0.19630155915355366,C,0.9
BABY CARE,2016-10-03,100.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,10,4,40,117.0,92.0,103.0,127.0,106.0,10.984838035577065,112.375,20.3676038284889,105.0,22.49848479741559,0.18124675264344964,C,0.9
BABY CARE,2016-10-10,117.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,10,4,41,100.0,117.0,112.0,113.0,105.25,11.354147553553323,109.0,19.82783036902544,103.75,22.30827404589631,0.18190670063159203,C,0.9
BABY CARE,2016-10-17,101.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,10,4,42,117.0,100.0,92.0,85.0,106.5,12.55653880127244,109.5,19.992855866890952,105.91666666666667,22.21980416132016,0.18258315860007643,C,0.9
BABY CARE,2016-10-24,100.0,27.5,0.3518518518518518,0.0502645502645502,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,10,4,43,101.0,117.0,117.0,150.0,108.75,9.535023160321076,111.5,17.8805560795596,109.08333333333333,17.819592553860698,0.1603637316538048,C,0.9
BABY CARE,2016-10-31,128.0,27.5,0.037037037037037,0.0052910052910052,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,10,4,44,100.0,101.0,100.0,103.0,104.5,8.346656017104172,105.25,9.06720936751084,109.75,17.2633347667957,0.08614925764774052,C,0.9
BABY CARE,2016-11-07,105.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,11,4,45,128.0,100.0,117.0,112.0,111.5,13.478377746148016,108.375,12.011155529042467,109.83333333333333,17.35633671718068,0.11082957812162987,C,0.9
BABY CARE,2016-11-14,116.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,11,4,46,105.0,128.0,101.0,92.0,108.5,13.178264933892454,107.5,11.964232409262515,109.16666666666667,17.37727530332146,0.11129518520140669,C,0.9
BABY CARE,2016-11-21,93.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,11,4,47,116.0,105.0,100.0,117.0,112.25,12.446552400880243,110.5,10.433462649433931,111.75,15.679314688105546,0.09442047646461095,C,0.9
BABY CARE,2016-11-28,103.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,11,4,48,93.0,116.0,128.0,100.0,110.5,14.977761292480437,107.5,11.67414726160779,107.0,10.962746835512702,0.1085967187116204,C,0.9
BABY CARE,2016-12-05,103.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,12,4,49,103.0,93.0,105.0,117.0,104.25,9.429563439940441,107.875,11.44474302276522,107.0,10.962746835512702,0.1060926352042561,C,0.9
BABY CARE,2016-12-12,107.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,12,4,50,103.0,103.0,116.0,101.0,103.75,9.429563439940454,106.125,10.907893603126745,106.25,10.89724735874727,0.10278344973403025,C,0.9
BABY CARE,2016-12-19,101.0,27.5,0.0,0.0,6.0,Quito,Pichincha,D,8.481481481481481,0.0,2016,12,4,51,107.0,103.0,93.0,100.0,101.5,5.972157622489771,106.875,10.709641850753881,107.5,9.93158414524541,0.1002071752107946,C,0.9
BABY CARE,2016-12-26,95.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2016,12,4,52,101.0,107.0,103.0,128.0,103.5,2.516611478661028,107.0,10.623424252901382,106.16666666666667,9.60902353681463,0.09928433881123455,C,0.9
BABY CARE,2017-01-02,109.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,1,1,1,95.0,101.0,103.0,105.0,101.5,5.000000000119603,102.875,7.1401780690073595,105.75,10.001136298963775,0.06940634817922677,C,0.9
BABY CARE,2017-01-09,128.0,27.5,0.037037037037037,0.0052910052910052,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,1,1,2,109.0,95.0,107.0,116.0,103.0,6.3245553204312595,103.375,7.443837336058938,105.08333333333333,9.433579609042726,0.07200809998536328,C,0.9
BABY CARE,2017-01-16,88.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,1,1,3,128.0,109.0,101.0,93.0,108.25,14.361406616386605,104.875,10.802612117974949,107.33333333333333,11.388457739953015,0.1030046447472891,C,0.9
BABY CARE,2017-01-23,116.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,1,1,4,88.0,128.0,95.0,103.0,105.0,17.644640357188578,104.25,11.695542496425933,106.33333333333333,12.557745406508852,0.11218745799821338,C,0.9
BABY CARE,2017-01-30,153.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,1,1,5,116.0,88.0,109.0,103.0,110.25,16.780444968311343,105.875,12.380139625337335,105.33333333333333,11.064548902777975,0.11693166115910653,C,0.9
BABY CARE,2017-02-06,108.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,2,1,6,153.0,116.0,128.0,107.0,121.25,26.99845674604113,112.125,20.608164124235287,109.33333333333333,17.649791826332706,0.18379633555452835,C,0.9
BABY CARE,2017-02-13,99.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,2,1,7,108.0,153.0,88.0,101.0,116.25,27.1830216618362,112.25,20.575644409279935,108.66666666666667,17.525738647750153,0.1833019546467406,C,0.9
BABY CARE,2017-02-20,91.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,2,1,8,99.0,108.0,116.0,95.0,119.0,23.706539182284455,112.0,20.743329392498786,109.16666666666667,17.119012998953387,0.18520829814565695,C,0.9
BABY CARE,2017-02-27,141.0,27.5,0.0185185185185185,0.0026455026455026,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,2,1,9,91.0,99.0,153.0,109.0,112.75,27.717323103091882,111.5,21.25357112850157,108.16666666666667,17.84699278626175,0.1906149876978561,C,0.9
BABY CARE,2017-03-06,106.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,3,1,10,141.0,91.0,108.0,128.0,109.75,21.960191256024896,115.5,23.59782072262463,111.33333333333333,20.078633298839033,0.20431013612485124,C,0.9
BABY CARE,2017-03-13,102.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,3,1,11,106.0,141.0,99.0,88.0,109.25,22.035955466793943,112.75,23.211758104152818,111.25,20.10031659627429,0.20586925147624788,C,0.9
BABY CARE,2017-03-20,76.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,3,1,12,102.0,106.0,91.0,116.0,110.0,21.617893822815525,114.5,21.547290184283124,111.33333333333333,20.055982255680142,0.18818594047244486,C,0.9
BABY CARE,2017-03-27,91.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,3,1,13,76.0,102.0,141.0,153.0,106.25,26.71298061494687,109.5,25.439002675868547,109.75,22.107690969382805,0.23231965913823038,C,0.9
BABY CARE,2017-04-03,66.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,4,2,14,91.0,76.0,106.0,108.0,93.75,13.425721582142229,101.75,18.8963337335955,108.25,22.76410651557124,0.18571335364530503,C,0.9
BABY CARE,2017-04-10,72.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,4,2,15,66.0,91.0,102.0,99.0,83.75,15.924300089314368,96.5,22.418104928191852,103.08333333333333,24.817363178815643,0.23231196816538383,C,0.9
BABY CARE,2017-04-17,55.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,4,2,16,72.0,66.0,76.0,91.0,76.25,10.657548185888771,93.125,23.9668670102228,101.75,26.098153887992794,0.25736233030835365,C,0.9
BABY CARE,2017-04-24,66.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,4,2,17,55.0,72.0,91.0,141.0,71.0,15.07757717057165,88.625,27.53666387097117,96.66666666666667,28.864364104362735,0.3107098885264932,C,0.9
BABY CARE,2017-05-01,61.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,5,2,18,66.0,55.0,66.0,106.0,64.75,7.088723439464462,79.25,18.41389227109308,89.41666666666667,23.933462057510674,0.23235195294461483,C,0.9
BABY CARE,2017-05-08,69.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,5,2,19,61.0,66.0,72.0,102.0,63.5,7.234178138154103,73.625,15.756517925698258,85.5,24.45589722518067,0.21401043022729027,C,0.9
BABY CARE,2017-05-15,70.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,5,2,20,69.0,61.0,55.0,76.0,62.75,6.130524719348835,69.5,10.810048235652635,83.0,24.483760851883684,0.15554026238125315,C,0.9
BABY CARE,2017-05-22,61.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,5,2,21,70.0,69.0,66.0,91.0,66.5,4.041451884477337,68.75,10.498299181976076,81.25,24.610142033453904,0.1527025335537945,C,0.9
BABY CARE,2017-05-29,65.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0,2017,5,2,22,61.0,70.0,61.0,66.0,65.25,4.92442890102118,65.0,5.6568542494918725,74.58333333333333,16.428679653252356,0.08702852691392067,C,0.9
